season,subdivision,team_id,team_name,context_as_of,coach_context_available,coach_change_available,current_coach_unavailable_reason,prior_coach_unavailable_reason
2007,fbs,30,USC,2007-08-15,True,True,,
2007,fbs,309,Louisiana,2007-08-15,True,True,,
2007,fbs,328,Utah State,2007-08-15,True,True,,
2007,fbs,333,Alabama,2007-08-15,True,False,,target_season_end_is_undated
2007,fbs,344,Mississippi State,2007-08-15,True,True,,
2007,fbs,349,Army,2007-08-15,True,False,,target_season_end_is_undated
2007,fbs,356,Illinois,2007-08-15,True,True,,
2007,fbs,36,Colorado State,2007-08-15,False,False,target_season_end_is_undated,
2007,fbs,38,Colorado,2007-08-15,True,True,,
2007,fbs,41,UConn,2007-08-15,True,True,,
2007,fbs,5,UAB,2007-08-15,True,False,,target_season_end_is_undated
2007,fbs,52,Florida State,2007-08-15,True,True,,
2007,fbs,57,Florida,2007-08-15,True,True,,
2007,fbs,58,South Florida,2007-08-15,True,True,,
2007,fbs,59,Georgia Tech,2007-08-15,False,False,ambiguous_overlapping_tenures,
2007,fbs,61,Georgia,2007-08-15,True,True,,
2007,fbs,62,Hawai'i,2007-08-15,False,False,target_season_end_is_undated,
2007,fbs,66,Iowa State,2007-08-15,True,False,,target_season_end_is_undated
2007,fbs,68,Boise State,2007-08-15,True,True,,
2007,fbs,70,Idaho,2007-08-15,False,False,no_matching_tenure,target_season_end_is_undated
2007,fbs,77,Northwestern,2007-08-15,True,True,,
2007,fbs,8,Arkansas,2007-08-15,False,False,target_season_end_is_undated,
2007,fbs,84,Indiana,2007-08-15,True,False,,target_season_end_is_undated
2007,fbs,87,Notre Dame,2007-08-15,True,True,,
2007,fbs,9,Arizona State,2007-08-15,True,False,,target_season_end_is_undated
2007,fbs,96,Kentucky,2007-08-15,True,True,,
2007,fbs,97,Louisville,2007-08-15,True,False,,target_season_end_is_undated
2007,fbs,99,LSU,2007-08-15,True,True,,
2008,fbs,103,Boston College,2008-08-15,False,False,target_season_end_is_undated,
2008,fbs,12,Arizona,2008-08-15,True,True,,
2008,fbs,120,Maryland,2008-08-15,True,True,,
2008,fbs,127,Michigan State,2008-08-15,True,True,,
2008,fbs,130,Michigan,2008-08-15,True,False,,target_season_end_is_undated
2008,fbs,135,Minnesota,2008-08-15,True,True,,
2008,fbs,142,Missouri,2008-08-15,True,True,,
2008,fbs,145,Ole Miss,2008-08-15,True,False,,target_season_end_is_undated
2008,fbs,150,Duke,2008-08-15,True,False,,target_season_end_is_undated
2008,fbs,151,East Carolina,2008-08-15,True,True,,
2008,fbs,152,NC State,2008-08-15,True,True,,
2008,fbs,153,North Carolina,2008-08-15,True,True,,
2008,fbs,154,Wake Forest,2008-08-15,True,True,,
2008,fbs,158,Nebraska,2008-08-15,True,False,,target_season_end_is_undated
2008,fbs,164,Rutgers,2008-08-15,True,True,,
2008,fbs,166,New Mexico State,2008-08-15,False,False,target_season_end_is_undated,
2008,fbs,167,New Mexico,2008-08-15,False,False,target_season_end_is_undated,
2008,fbs,183,Syracuse,2008-08-15,False,False,target_season_end_is_undated,
2008,fbs,189,Bowling Green,2008-08-15,False,False,target_season_end_is_undated,
2008,fbs,193,Miami (OH),2008-08-15,False,False,target_season_end_is_undated,
2008,fbs,194,Ohio State,2008-08-15,True,True,,
2008,fbs,195,Ohio,2008-08-15,True,True,,
2008,fbs,197,Oklahoma State,2008-08-15,True,True,,
2008,fbs,2,Auburn,2008-08-15,False,False,target_season_end_is_undated,
2008,fbs,2005,Air Force,2008-08-15,True,True,,
2008,fbs,2006,Akron,2008-08-15,True,True,,
2008,fbs,201,Oklahoma,2008-08-15,True,True,,
2008,fbs,202,Tulsa,2008-08-15,True,True,,
2008,fbs,2032,Arkansas State,2008-08-15,True,True,,
2008,fbs,204,Oregon State,2008-08-15,True,True,,
2008,fbs,2050,Ball State,2008-08-15,False,False,ambiguous_overlapping_tenures,
2008,fbs,2084,Buffalo,2008-08-15,True,True,,
2008,fbs,21,San Diego State,2008-08-15,False,False,target_season_end_is_undated,
2008,fbs,2116,UCF,2008-08-15,True,True,,
2008,fbs,2117,Central Michigan,2008-08-15,True,True,,
2008,fbs,213,Penn State,2008-08-15,True,True,,
2008,fbs,2132,Cincinnati,2008-08-15,True,True,,
2008,fbs,218,Temple,2008-08-15,True,True,,
2008,fbs,2199,Eastern Michigan,2008-08-15,False,False,target_season_end_is_undated,
2008,fbs,221,Pittsburgh,2008-08-15,True,True,,
2008,fbs,2226,Florida Atlantic,2008-08-15,True,True,,
2008,fbs,2229,Florida International,2008-08-15,True,True,,
2008,fbs,228,Clemson,2008-08-15,False,False,ambiguous_overlapping_tenures,
2008,fbs,2294,Iowa,2008-08-15,True,True,,
2008,fbs,23,San José State,2008-08-15,True,True,,
2008,fbs,2305,Kansas,2008-08-15,True,True,,
2008,fbs,2306,Kansas State,2008-08-15,False,False,target_season_end_is_undated,
2008,fbs,2309,Kent State,2008-08-15,True,True,,
2008,fbs,2348,Louisiana Tech,2008-08-15,True,True,,
2008,fbs,235,Memphis,2008-08-15,True,True,,
2008,fbs,238,Vanderbilt,2008-08-15,True,True,,
2008,fbs,239,Baylor,2008-08-15,True,False,,target_season_end_is_undated
2008,fbs,2390,Miami,2008-08-15,True,True,,
2008,fbs,2393,Middle Tennessee,2008-08-15,True,True,,
2008,fbs,24,Stanford,2008-08-15,True,True,,
2008,fbs,242,Rice,2008-08-15,True,True,,
2008,fbs,2426,Navy,2008-08-15,True,False,,ambiguous_overlapping_tenures
2008,fbs,2433,UL Monroe,2008-08-15,True,True,,
2008,fbs,2439,UNLV,2008-08-15,True,True,,
2008,fbs,2440,Nevada,2008-08-15,True,True,,
2008,fbs,245,Texas A&M,2008-08-15,True,False,,target_season_end_is_undated
2008,fbs,2459,Northern Illinois,2008-08-15,True,False,,target_season_end_is_undated
2008,fbs,248,Houston,2008-08-15,True,False,,target_season_end_is_undated
2008,fbs,2483,Oregon,2008-08-15,False,False,target_season_end_is_undated,
2008,fbs,249,North Texas,2008-08-15,True,True,,
2008,fbs,25,California,2008-08-15,True,True,,
2008,fbs,2509,Purdue,2008-08-15,False,False,target_season_end_is_undated,
2008,fbs,251,Texas,2008-08-15,True,True,,
2008,fbs,252,BYU,2008-08-15,True,True,,
2008,fbs,254,Utah,2008-08-15,True,True,,
2008,fbs,2567,SMU,2008-08-15,True,False,,target_season_end_is_undated
2008,fbs,2572,Southern Miss,2008-08-15,True,False,,target_season_end_is_undated
2008,fbs,2579,South Carolina,2008-08-15,True,True,,
2008,fbs,258,Virginia,2008-08-15,True,True,,
2008,fbs,259,Virginia Tech,2008-08-15,True,True,,
2008,fbs,26,UCLA,2008-08-15,True,False,,ambiguous_overlapping_tenures
2008,fbs,2628,TCU,2008-08-15,True,True,,
2008,fbs,2633,Tennessee,2008-08-15,False,False,target_season_end_is_undated,
2008,fbs,2638,UTEP,2008-08-15,True,True,,
2008,fbs,264,Washington,2008-08-15,False,False,target_season_end_is_undated,
2008,fbs,2641,Texas Tech,2008-08-15,True,True,,
2008,fbs,2649,Toledo,2008-08-15,False,False,target_season_end_is_undated,
2008,fbs,265,Washington State,2008-08-15,True,False,,target_season_end_is_undated
2008,fbs,2653,Troy,2008-08-15,True,True,,
2008,fbs,2655,Tulane,2008-08-15,True,True,,
2008,fbs,2711,Western Michigan,2008-08-15,True,True,,
2008,fbs,275,Wisconsin,2008-08-15,True,True,,
2008,fbs,2751,Wyoming,2008-08-15,False,False,target_season_end_is_undated,
2008,fbs,276,Marshall,2008-08-15,True,True,,
2008,fbs,277,West Virginia,2008-08-15,True,False,,target_season_end_is_undated
2008,fbs,278,Fresno State,2008-08-15,True,True,,
2008,fbs,30,USC,2008-08-15,True,True,,
2008,fbs,309,Louisiana,2008-08-15,True,True,,
2008,fbs,328,Utah State,2008-08-15,False,False,target_season_end_is_undated,
2008,fbs,333,Alabama,2008-08-15,True,True,,
2008,fbs,344,Mississippi State,2008-08-15,False,False,target_season_end_is_undated,
2008,fbs,349,Army,2008-08-15,False,False,target_season_end_is_undated,
2008,fbs,356,Illinois,2008-08-15,True,True,,
2008,fbs,36,Colorado State,2008-08-15,True,False,,target_season_end_is_undated
2008,fbs,38,Colorado,2008-08-15,True,True,,
2008,fbs,41,UConn,2008-08-15,True,True,,
2008,fbs,5,UAB,2008-08-15,True,True,,
2008,fbs,52,Florida State,2008-08-15,True,True,,
2008,fbs,57,Florida,2008-08-15,True,True,,
2008,fbs,58,South Florida,2008-08-15,True,True,,
2008,fbs,59,Georgia Tech,2008-08-15,True,False,,ambiguous_overlapping_tenures
2008,fbs,61,Georgia,2008-08-15,True,True,,
2008,fbs,62,Hawai'i,2008-08-15,True,False,,target_season_end_is_undated
2008,fbs,66,Iowa State,2008-08-15,False,False,target_season_end_is_undated,
2008,fbs,68,Boise State,2008-08-15,True,True,,
2008,fbs,70,Idaho,2008-08-15,False,False,no_matching_tenure,no_matching_tenure
2008,fbs,77,Northwestern,2008-08-15,True,True,,
2008,fbs,8,Arkansas,2008-08-15,True,False,,target_season_end_is_undated
2008,fbs,84,Indiana,2008-08-15,True,True,,
2008,fbs,87,Notre Dame,2008-08-15,True,True,,
2008,fbs,9,Arizona State,2008-08-15,True,True,,
2008,fbs,96,Kentucky,2008-08-15,True,True,,
2008,fbs,97,Louisville,2008-08-15,True,True,,
2008,fbs,99,LSU,2008-08-15,True,True,,
2009,fbs,103,Boston College,2009-08-15,True,False,,target_season_end_is_undated
2009,fbs,12,Arizona,2009-08-15,True,True,,
2009,fbs,120,Maryland,2009-08-15,True,True,,
2009,fbs,127,Michigan State,2009-08-15,True,True,,
2009,fbs,130,Michigan,2009-08-15,True,True,,
2009,fbs,135,Minnesota,2009-08-15,True,True,,
2009,fbs,142,Missouri,2009-08-15,True,True,,
2009,fbs,145,Ole Miss,2009-08-15,True,True,,
2009,fbs,150,Duke,2009-08-15,True,True,,
2009,fbs,151,East Carolina,2009-08-15,False,False,target_season_end_is_undated,
2009,fbs,152,NC State,2009-08-15,True,True,,
2009,fbs,153,North Carolina,2009-08-15,True,True,,
2009,fbs,154,Wake Forest,2009-08-15,True,True,,
2009,fbs,158,Nebraska,2009-08-15,True,True,,
2009,fbs,164,Rutgers,2009-08-15,True,True,,
2009,fbs,166,New Mexico State,2009-08-15,True,False,,target_season_end_is_undated
2009,fbs,167,New Mexico,2009-08-15,True,False,,target_season_end_is_undated
2009,fbs,183,Syracuse,2009-08-15,True,False,,target_season_end_is_undated
2009,fbs,189,Bowling Green,2009-08-15,True,False,,target_season_end_is_undated
2009,fbs,193,Miami (OH),2009-08-15,True,False,,target_season_end_is_undated
2009,fbs,194,Ohio State,2009-08-15,True,True,,
2009,fbs,195,Ohio,2009-08-15,True,True,,
2009,fbs,197,Oklahoma State,2009-08-15,True,True,,
2009,fbs,2,Auburn,2009-08-15,True,False,,target_season_end_is_undated
2009,fbs,2005,Air Force,2009-08-15,True,True,,
2009,fbs,2006,Akron,2009-08-15,False,False,target_season_end_is_undated,
2009,fbs,201,Oklahoma,2009-08-15,True,True,,
2009,fbs,202,Tulsa,2009-08-15,True,True,,
2009,fbs,2032,Arkansas State,2009-08-15,True,True,,
2009,fbs,204,Oregon State,2009-08-15,True,True,,
2009,fbs,2050,Ball State,2009-08-15,True,False,,ambiguous_overlapping_tenures
2009,fbs,2084,Buffalo,2009-08-15,False,False,target_season_end_is_undated,
2009,fbs,21,San Diego State,2009-08-15,False,False,target_season_start_not_dated_by_cutoff,target_season_end_is_undated
2009,fbs,2116,UCF,2009-08-15,True,True,,
2009,fbs,2117,Central Michigan,2009-08-15,False,False,target_season_end_is_undated,
2009,fbs,213,Penn State,2009-08-15,True,True,,
2009,fbs,2132,Cincinnati,2009-08-15,False,False,target_season_end_is_undated,
2009,fbs,218,Temple,2009-08-15,True,True,,
2009,fbs,2199,Eastern Michigan,2009-08-15,True,False,,target_season_end_is_undated
2009,fbs,221,Pittsburgh,2009-08-15,True,True,,
2009,fbs,2226,Florida Atlantic,2009-08-15,True,True,,
2009,fbs,2229,Florida International,2009-08-15,True,True,,
2009,fbs,228,Clemson,2009-08-15,True,False,,ambiguous_overlapping_tenures
2009,fbs,2294,Iowa,2009-08-15,True,True,,
2009,fbs,23,San José State,2009-08-15,False,False,target_season_end_is_undated,
2009,fbs,2305,Kansas,2009-08-15,False,False,target_season_end_is_undated,
2009,fbs,2306,Kansas State,2009-08-15,False,False,target_season_start_not_dated_by_cutoff,target_season_end_is_undated
2009,fbs,2309,Kent State,2009-08-15,True,True,,
2009,fbs,2348,Louisiana Tech,2009-08-15,False,False,target_season_end_is_undated,
2009,fbs,235,Memphis,2009-08-15,False,False,target_season_end_is_undated,
2009,fbs,238,Vanderbilt,2009-08-15,False,False,target_season_end_is_undated,
2009,fbs,239,Baylor,2009-08-15,True,True,,
2009,fbs,2390,Miami,2009-08-15,True,True,,
2009,fbs,2393,Middle Tennessee,2009-08-15,True,True,,
2009,fbs,24,Stanford,2009-08-15,True,True,,
2009,fbs,242,Rice,2009-08-15,True,True,,
2009,fbs,2426,Navy,2009-08-15,True,True,,
2009,fbs,2433,UL Monroe,2009-08-15,False,False,target_season_end_is_undated,
2009,fbs,2439,UNLV,2009-08-15,False,False,target_season_end_is_undated,
2009,fbs,2440,Nevada,2009-08-15,True,True,,
2009,fbs,245,Texas A&M,2009-08-15,True,True,,
2009,fbs,2459,Northern Illinois,2009-08-15,True,True,,
2009,fbs,248,Houston,2009-08-15,True,True,,
2009,fbs,2483,Oregon,2009-08-15,True,False,,target_season_end_is_undated
2009,fbs,249,North Texas,2009-08-15,True,True,,
2009,fbs,25,California,2009-08-15,True,True,,
2009,fbs,2509,Purdue,2009-08-15,True,False,,target_season_end_is_undated
2009,fbs,251,Texas,2009-08-15,True,True,,
2009,fbs,252,BYU,2009-08-15,True,True,,
2009,fbs,254,Utah,2009-08-15,True,True,,
2009,fbs,2567,SMU,2009-08-15,True,True,,
2009,fbs,2572,Southern Miss,2009-08-15,True,True,,
2009,fbs,2579,South Carolina,2009-08-15,True,True,,
2009,fbs,258,Virginia,2009-08-15,False,False,target_season_end_is_undated,
2009,fbs,259,Virginia Tech,2009-08-15,True,True,,
2009,fbs,26,UCLA,2009-08-15,True,True,,
2009,fbs,2628,TCU,2009-08-15,True,True,,
2009,fbs,2633,Tennessee,2009-08-15,False,False,target_season_end_is_undated,target_season_end_is_undated
2009,fbs,2638,UTEP,2009-08-15,True,True,,
2009,fbs,264,Washington,2009-08-15,True,False,,target_season_end_is_undated
2009,fbs,2641,Texas Tech,2009-08-15,False,False,target_season_end_is_undated,
2009,fbs,2649,Toledo,2009-08-15,True,False,,target_season_end_is_undated
2009,fbs,265,Washington State,2009-08-15,True,True,,
2009,fbs,2653,Troy,2009-08-15,True,True,,
2009,fbs,2655,Tulane,2009-08-15,True,True,,
2009,fbs,2711,Western Michigan,2009-08-15,True,True,,
2009,fbs,275,Wisconsin,2009-08-15,True,True,,
2009,fbs,2751,Wyoming,2009-08-15,True,False,,target_season_end_is_undated
2009,fbs,276,Marshall,2009-08-15,False,False,target_season_end_is_undated,
2009,fbs,277,West Virginia,2009-08-15,True,True,,
2009,fbs,278,Fresno State,2009-08-15,True,True,,
2009,fbs,30,USC,2009-08-15,False,False,target_season_end_is_undated,
2009,fbs,309,Louisiana,2009-08-15,True,True,,
2009,fbs,328,Utah State,2009-08-15,True,False,,target_season_end_is_undated
2009,fbs,333,Alabama,2009-08-15,True,True,,
2009,fbs,344,Mississippi State,2009-08-15,True,False,,target_season_end_is_undated
2009,fbs,349,Army,2009-08-15,True,False,,target_season_end_is_undated
2009,fbs,356,Illinois,2009-08-15,True,True,,
2009,fbs,36,Colorado State,2009-08-15,True,True,,
2009,fbs,38,Colorado,2009-08-15,True,True,,
2009,fbs,41,UConn,2009-08-15,True,True,,
2009,fbs,5,UAB,2009-08-15,True,True,,
2009,fbs,52,Florida State,2009-08-15,False,False,target_season_end_is_undated,
2009,fbs,57,Florida,2009-08-15,True,True,,
2009,fbs,58,South Florida,2009-08-15,False,False,target_season_end_is_undated,
2009,fbs,59,Georgia Tech,2009-08-15,True,True,,
2009,fbs,61,Georgia,2009-08-15,True,True,,
2009,fbs,62,Hawai'i,2009-08-15,True,True,,
2009,fbs,66,Iowa State,2009-08-15,True,False,,target_season_end_is_undated
2009,fbs,68,Boise State,2009-08-15,True,True,,
2009,fbs,70,Idaho,2009-08-15,False,False,no_matching_tenure,no_matching_tenure
2009,fbs,77,Northwestern,2009-08-15,True,True,,
2009,fbs,8,Arkansas,2009-08-15,True,True,,
2009,fbs,84,Indiana,2009-08-15,True,True,,
2009,fbs,87,Notre Dame,2009-08-15,False,False,target_season_end_is_undated,
2009,fbs,9,Arizona State,2009-08-15,True,True,,
2009,fbs,96,Kentucky,2009-08-15,False,False,target_season_end_is_undated,
2009,fbs,97,Louisville,2009-08-15,False,False,target_season_end_is_undated,
2009,fbs,98,Western Kentucky,2009-08-15,False,False,target_season_end_is_undated,
2009,fbs,99,LSU,2009-08-15,True,True,,
2010,fbs,103,Boston College,2010-08-15,True,True,,
2010,fbs,12,Arizona,2010-08-15,True,True,,
2010,fbs,120,Maryland,2010-08-15,False,False,target_season_end_is_undated,
2010,fbs,127,Michigan State,2010-08-15,True,True,,
2010,fbs,130,Michigan,2010-08-15,False,False,target_season_end_is_undated,
2010,fbs,135,Minnesota,2010-08-15,False,False,ambiguous_overlapping_tenures,
2010,fbs,142,Missouri,2010-08-15,True,True,,
2010,fbs,145,Ole Miss,2010-08-15,True,True,,
2010,fbs,150,Duke,2010-08-15,True,True,,
2010,fbs,151,East Carolina,2010-08-15,True,False,,target_season_end_is_undated
2010,fbs,152,NC State,2010-08-15,True,True,,
2010,fbs,153,North Carolina,2010-08-15,False,False,target_season_end_is_undated,
2010,fbs,154,Wake Forest,2010-08-15,True,True,,
2010,fbs,158,Nebraska,2010-08-15,True,True,,
2010,fbs,164,Rutgers,2010-08-15,True,True,,
2010,fbs,166,New Mexico State,2010-08-15,True,True,,
2010,fbs,167,New Mexico,2010-08-15,True,True,,
2010,fbs,183,Syracuse,2010-08-15,True,True,,
2010,fbs,189,Bowling Green,2010-08-15,True,True,,
2010,fbs,193,Miami (OH),2010-08-15,False,False,ambiguous_overlapping_tenures,
2010,fbs,194,Ohio State,2010-08-15,False,False,target_season_end_is_undated,
2010,fbs,195,Ohio,2010-08-15,True,True,,
2010,fbs,197,Oklahoma State,2010-08-15,True,True,,
2010,fbs,2,Auburn,2010-08-15,True,True,,
2010,fbs,2005,Air Force,2010-08-15,True,True,,
2010,fbs,2006,Akron,2010-08-15,True,False,,target_season_end_is_undated
2010,fbs,201,Oklahoma,2010-08-15,True,True,,
2010,fbs,202,Tulsa,2010-08-15,False,False,target_season_end_is_undated,
2010,fbs,2032,Arkansas State,2010-08-15,False,False,target_season_end_is_undated,
2010,fbs,204,Oregon State,2010-08-15,True,True,,
2010,fbs,2050,Ball State,2010-08-15,False,False,target_season_end_is_undated,
2010,fbs,2084,Buffalo,2010-08-15,True,False,,target_season_end_is_undated
2010,fbs,21,San Diego State,2010-08-15,False,False,target_season_end_is_undated,target_season_start_not_dated_by_cutoff
2010,fbs,2116,UCF,2010-08-15,True,True,,
2010,fbs,2117,Central Michigan,2010-08-15,True,False,,target_season_end_is_undated
2010,fbs,213,Penn State,2010-08-15,True,True,,
2010,fbs,2132,Cincinnati,2010-08-15,True,False,,target_season_end_is_undated
2010,fbs,218,Temple,2010-08-15,False,False,target_season_end_is_undated,
2010,fbs,2199,Eastern Michigan,2010-08-15,True,True,,
2010,fbs,221,Pittsburgh,2010-08-15,False,False,ambiguous_overlapping_tenures,
2010,fbs,2226,Florida Atlantic,2010-08-15,True,True,,
2010,fbs,2229,Florida International,2010-08-15,True,True,,
2010,fbs,228,Clemson,2010-08-15,True,True,,
2010,fbs,2294,Iowa,2010-08-15,True,True,,
2010,fbs,23,San José State,2010-08-15,True,False,,target_season_end_is_undated
2010,fbs,2305,Kansas,2010-08-15,True,False,,target_season_end_is_undated
2010,fbs,2306,Kansas State,2010-08-15,True,False,,target_season_start_not_dated_by_cutoff
2010,fbs,2309,Kent State,2010-08-15,False,False,target_season_end_is_undated,
2010,fbs,2348,Louisiana Tech,2010-08-15,True,False,,target_season_end_is_undated
2010,fbs,235,Memphis,2010-08-15,True,False,,target_season_end_is_undated
2010,fbs,238,Vanderbilt,2010-08-15,False,False,target_season_end_is_undated,target_season_end_is_undated
2010,fbs,239,Baylor,2010-08-15,True,True,,
2010,fbs,2390,Miami,2010-08-15,False,False,target_season_end_is_undated,
2010,fbs,2393,Middle Tennessee,2010-08-15,True,True,,
2010,fbs,24,Stanford,2010-08-15,False,False,target_season_end_is_undated,
2010,fbs,242,Rice,2010-08-15,True,True,,
2010,fbs,2426,Navy,2010-08-15,True,True,,
2010,fbs,2433,UL Monroe,2010-08-15,True,False,,target_season_end_is_undated
2010,fbs,2439,UNLV,2010-08-15,True,False,,target_season_end_is_undated
2010,fbs,2440,Nevada,2010-08-15,True,True,,
2010,fbs,245,Texas A&M,2010-08-15,True,True,,
2010,fbs,2459,Northern Illinois,2010-08-15,False,False,target_season_end_is_undated,
2010,fbs,248,Houston,2010-08-15,True,True,,
2010,fbs,2483,Oregon,2010-08-15,True,True,,
2010,fbs,249,North Texas,2010-08-15,False,False,ambiguous_overlapping_tenures,
2010,fbs,25,California,2010-08-15,True,True,,
2010,fbs,2509,Purdue,2010-08-15,True,True,,
2010,fbs,251,Texas,2010-08-15,True,True,,
2010,fbs,252,BYU,2010-08-15,True,True,,
2010,fbs,254,Utah,2010-08-15,True,True,,
2010,fbs,2567,SMU,2010-08-15,True,True,,
2010,fbs,2572,Southern Miss,2010-08-15,True,True,,
2010,fbs,2579,South Carolina,2010-08-15,True,True,,
2010,fbs,258,Virginia,2010-08-15,True,False,,target_season_end_is_undated
2010,fbs,259,Virginia Tech,2010-08-15,True,True,,
2010,fbs,26,UCLA,2010-08-15,True,True,,
2010,fbs,2628,TCU,2010-08-15,True,True,,
2010,fbs,2633,Tennessee,2010-08-15,True,False,,target_season_end_is_undated
2010,fbs,2638,UTEP,2010-08-15,True,True,,
2010,fbs,264,Washington,2010-08-15,True,True,,
2010,fbs,2641,Texas Tech,2010-08-15,True,False,,target_season_end_is_undated
2010,fbs,2649,Toledo,2010-08-15,False,False,target_season_end_is_undated,
2010,fbs,265,Washington State,2010-08-15,True,True,,
2010,fbs,2653,Troy,2010-08-15,True,True,,
2010,fbs,2655,Tulane,2010-08-15,True,True,,
2010,fbs,2711,Western Michigan,2010-08-15,True,True,,
2010,fbs,275,Wisconsin,2010-08-15,True,True,,
2010,fbs,2751,Wyoming,2010-08-15,True,True,,
2010,fbs,276,Marshall,2010-08-15,True,False,,target_season_end_is_undated
2010,fbs,277,West Virginia,2010-08-15,False,False,target_season_end_is_undated,
2010,fbs,278,Fresno State,2010-08-15,True,True,,
2010,fbs,30,USC,2010-08-15,True,False,,target_season_end_is_undated
2010,fbs,309,Louisiana,2010-08-15,False,False,target_season_end_is_undated,
2010,fbs,328,Utah State,2010-08-15,True,True,,
2010,fbs,333,Alabama,2010-08-15,True,True,,
2010,fbs,344,Mississippi State,2010-08-15,True,True,,
2010,fbs,349,Army,2010-08-15,True,True,,
2010,fbs,356,Illinois,2010-08-15,True,True,,
2010,fbs,36,Colorado State,2010-08-15,True,True,,
2010,fbs,38,Colorado,2010-08-15,False,False,target_season_end_is_undated,
2010,fbs,41,UConn,2010-08-15,False,False,target_season_end_is_undated,
2010,fbs,5,UAB,2010-08-15,True,True,,
2010,fbs,52,Florida State,2010-08-15,True,False,,target_season_end_is_undated
2010,fbs,57,Florida,2010-08-15,False,False,target_season_end_is_undated,
2010,fbs,58,South Florida,2010-08-15,True,False,,target_season_end_is_undated
2010,fbs,59,Georgia Tech,2010-08-15,True,True,,
2010,fbs,61,Georgia,2010-08-15,True,True,,
2010,fbs,62,Hawai'i,2010-08-15,True,True,,
2010,fbs,66,Iowa State,2010-08-15,True,True,,
2010,fbs,68,Boise State,2010-08-15,True,True,,
2010,fbs,70,Idaho,2010-08-15,False,False,no_matching_tenure,no_matching_tenure
2010,fbs,77,Northwestern,2010-08-15,True,True,,
2010,fbs,8,Arkansas,2010-08-15,True,True,,
2010,fbs,84,Indiana,2010-08-15,False,False,target_season_end_is_undated,
2010,fbs,87,Notre Dame,2010-08-15,True,False,,target_season_end_is_undated
2010,fbs,9,Arizona State,2010-08-15,True,True,,
2010,fbs,96,Kentucky,2010-08-15,True,False,,target_season_end_is_undated
2010,fbs,97,Louisville,2010-08-15,True,False,,target_season_end_is_undated
2010,fbs,98,Western Kentucky,2010-08-15,True,False,,target_season_end_is_undated
2010,fbs,99,LSU,2010-08-15,True,True,,
2011,fbs,103,Boston College,2011-08-15,True,True,,
2011,fbs,12,Arizona,2011-08-15,False,False,ambiguous_overlapping_tenures,
2011,fbs,120,Maryland,2011-08-15,True,False,,target_season_end_is_undated
2011,fbs,127,Michigan State,2011-08-15,True,True,,
2011,fbs,130,Michigan,2011-08-15,True,False,,target_season_end_is_undated
2011,fbs,135,Minnesota,2011-08-15,True,False,,ambiguous_overlapping_tenures
2011,fbs,142,Missouri,2011-08-15,True,True,,
2011,fbs,145,Ole Miss,2011-08-15,False,False,target_season_end_is_undated,
2011,fbs,150,Duke,2011-08-15,True,True,,
2011,fbs,151,East Carolina,2011-08-15,True,True,,
2011,fbs,152,NC State,2011-08-15,True,True,,
2011,fbs,153,North Carolina,2011-08-15,False,False,target_season_end_is_undated,target_season_end_is_undated
2011,fbs,154,Wake Forest,2011-08-15,True,True,,
2011,fbs,158,Nebraska,2011-08-15,True,True,,
2011,fbs,164,Rutgers,2011-08-15,False,False,target_season_end_is_undated,
2011,fbs,166,New Mexico State,2011-08-15,True,True,,
2011,fbs,167,New Mexico,2011-08-15,False,False,ambiguous_overlapping_tenures,
2011,fbs,183,Syracuse,2011-08-15,True,True,,
2011,fbs,189,Bowling Green,2011-08-15,True,True,,
2011,fbs,193,Miami (OH),2011-08-15,True,False,,ambiguous_overlapping_tenures
2011,fbs,194,Ohio State,2011-08-15,False,False,target_season_end_is_undated,target_season_end_is_undated
2011,fbs,195,Ohio,2011-08-15,True,True,,
2011,fbs,197,Oklahoma State,2011-08-15,True,True,,
2011,fbs,2,Auburn,2011-08-15,True,True,,
2011,fbs,2005,Air Force,2011-08-15,True,True,,
2011,fbs,2006,Akron,2011-08-15,False,False,target_season_end_is_undated,
2011,fbs,201,Oklahoma,2011-08-15,True,True,,
2011,fbs,202,Tulsa,2011-08-15,True,False,,target_season_end_is_undated
2011,fbs,2032,Arkansas State,2011-08-15,False,False,target_season_end_is_undated,target_season_end_is_undated
2011,fbs,204,Oregon State,2011-08-15,True,True,,
2011,fbs,2050,Ball State,2011-08-15,True,False,,target_season_end_is_undated
2011,fbs,2084,Buffalo,2011-08-15,True,True,,
2011,fbs,21,San Diego State,2011-08-15,True,False,,target_season_end_is_undated
2011,fbs,2116,UCF,2011-08-15,True,True,,
2011,fbs,2117,Central Michigan,2011-08-15,True,True,,
2011,fbs,213,Penn State,2011-08-15,False,False,target_season_end_is_undated,
2011,fbs,2132,Cincinnati,2011-08-15,True,True,,
2011,fbs,218,Temple,2011-08-15,True,False,,target_season_end_is_undated
2011,fbs,2199,Eastern Michigan,2011-08-15,True,True,,
2011,fbs,221,Pittsburgh,2011-08-15,False,False,target_season_end_is_undated,ambiguous_overlapping_tenures
2011,fbs,2226,Florida Atlantic,2011-08-15,False,False,target_season_end_is_undated,
2011,fbs,2229,Florida International,2011-08-15,True,True,,
2011,fbs,228,Clemson,2011-08-15,True,True,,
2011,fbs,2294,Iowa,2011-08-15,True,True,,
2011,fbs,23,San José State,2011-08-15,True,True,,
