population,candidate,season,team_id,team_name,adjustment_bin,expected_rank_adjustment,location_adjustment,candidate_minus_h_nll
same_all_context,same_full_c,2020,2429,Charlotte,10-20,14.987460932474221,0.7487946400294477,0.2797325674989475
same_all_context,same_full_c,2020,2439,UNLV,10-20,14.725656492532295,0.7329216288199863,1.036662366434808
same_all_context,same_full_c,2020,2440,Nevada,5-10,6.43418915960666,0.2731244264600072,-0.20506974521549814
same_all_context,same_full_c,2020,245,Texas A&M,10-20,15.469840993896025,0.8509791575973078,-0.9820885931247041
same_all_context,same_full_c,2020,2459,Northern Illinois,0-5,4.073828019013632,0.15978536707462832,-0.11275849964932849
same_all_context,same_full_c,2020,248,Houston,0-5,0.6794744142502793,0.027353222482313616,-0.042354959906313994
same_all_context,same_full_c,2020,2483,Oregon,0-5,0.28898453868252005,0.05456052099025355,-0.026637486695942236
same_all_context,same_full_c,2020,249,North Texas,0-5,3.578976434577214,0.23467107659124142,0.04928996458788237
same_all_context,same_full_c,2020,25,California,5-10,7.741437677822795,0.3235425287917898,0.43960852657437766
same_all_context,same_full_c,2020,2509,Purdue,10-20,10.659165221630396,0.43706768306678967,0.13135942304874693
same_all_context,same_full_c,2020,252,BYU,0-5,3.1893420358030724,0.12792807046902094,0.4006029116739649
same_all_context,same_full_c,2020,254,Utah,0-5,3.07705414170821,0.15198849927808644,0.06322089085342153
same_all_context,same_full_c,2020,2567,SMU,0-5,0.6342427064179432,0.022045231714031777,-0.06806102923876622
same_all_context,same_full_c,2020,258,Virginia,10-20,11.247344450165393,0.4668543416983466,-0.11192423402283946
same_all_context,same_full_c,2020,259,Virginia Tech,0-5,4.351291074199146,0.22163259346026598,-0.16643054643349586
same_all_context,same_full_c,2020,26,UCLA,10-20,10.97821245428672,0.43734630744230607,0.040074764942279906
same_all_context,same_full_c,2020,2628,TCU,10-20,14.75332640395878,0.7431791490087254,0.019721394128580094
same_all_context,same_full_c,2020,2636,UTSA,5-10,9.684737009796535,0.5327804824453146,-0.30972703976435056
same_all_context,same_full_c,2020,2638,UTEP,0-5,0.4179867689833259,0.07784995025736707,-0.02893766864258973
same_all_context,same_full_c,2020,264,Washington,0-5,4.157635685188204,0.22344045956794212,-0.05617830745317054
same_all_context,same_full_c,2020,2641,Texas Tech,5-10,8.140866287192921,0.3275025532724703,-0.13670475656886705
same_all_context,same_full_c,2020,2649,Toledo,0-5,3.2077825978074657,0.14722904798241143,-0.08236783447623797
same_all_context,same_full_c,2020,265,Washington State,5-10,6.4278386545058765,0.2731722614387752,-0.1401248841703655
same_all_context,same_full_c,2020,2653,Troy,0-5,0.6312934093487002,0.009395652739185745,-0.05994083251542559
same_all_context,same_full_c,2020,2655,Tulane,0-5,1.9827473169550558,0.0931945351629247,-0.0684987865433877
same_all_context,same_full_c,2020,2711,Western Michigan,0-5,4.1894876550594375,0.16431371925560562,0.0514187876306238
same_all_context,same_full_c,2020,275,Wisconsin,0-5,3.7189575813196143,0.32870842021426516,-0.20262615762839964
same_all_context,same_full_c,2020,2751,Wyoming,0-5,1.357597822200809,0.05580475248438304,0.012178429520073308
same_all_context,same_full_c,2020,277,West Virginia,0-5,3.9000435120737293,0.15281688891375755,-0.07993413806561733
same_all_context,same_full_c,2020,278,Fresno State,5-10,9.52902330522825,0.40325744247635514,-0.11190076784214487
same_all_context,same_full_c,2020,290,Georgia Southern,5-10,5.629552472242466,0.22544150901887894,-0.0542956516701425
same_all_context,same_full_c,2020,30,USC,0-5,3.414047688979384,0.18636790833626882,0.013547407321500504
same_all_context,same_full_c,2020,309,Louisiana,0-5,1.673482215161414,0.06585584733381937,0.0034091744753839137
same_all_context,same_full_c,2020,324,Coastal Carolina,5-10,9.949988289442715,0.5028376762242038,-0.8303813095445793
same_all_context,same_full_c,2020,326,Texas State,10-20,11.209018819758143,0.698628245650377,0.15151418384731885
same_all_context,same_full_c,2020,333,Alabama,0-5,2.9624427420700483,0.3684521159534948,-0.3647259404208927
same_all_context,same_full_c,2020,344,Mississippi State,0-5,3.8112478364778184,0.17482458287226216,-0.08177620197643609
same_all_context,same_full_c,2020,349,Army,5-10,7.7165930025340685,0.38505726716928157,-0.23407940494577595
same_all_context,same_full_c,2020,36,Colorado State,5-10,6.5149786373441145,0.30328243371098285,0.11499833740299081
same_all_context,same_full_c,2020,38,Colorado,5-10,8.348368981482068,0.3336322281942554,0.19454087378505314
same_all_context,same_full_c,2020,5,UAB,10-20,10.118866560859175,0.4432732445971824,-0.24454890570323418
same_all_context,same_full_c,2020,52,Florida State,0-5,4.597061700742195,0.18914323338202876,0.5850126235119317
same_all_context,same_full_c,2020,57,Florida,0-5,1.8824985211251466,0.13249287306295443,0.00024873669922742536
same_all_context,same_full_c,2020,58,South Florida,5-10,5.808051473034155,0.2288124518354148,-0.12515324409884343
same_all_context,same_full_c,2020,59,Georgia Tech,10-20,14.928205922249468,0.6010815968448948,0.5374693971916855
same_all_context,same_full_c,2020,6,South Alabama,5-10,6.924584899840923,0.43271923678710755,-0.07941850487473712
same_all_context,same_full_c,2020,61,Georgia,0-5,2.245938855307765,0.1873857865642954,-0.06776915424279029
same_all_context,same_full_c,2020,62,Hawai'i,5-10,5.694223833110414,0.2246470789354746,-0.02647830890366709
same_all_context,same_full_c,2020,66,Iowa State,0-5,4.6529156405498995,0.1860098328337224,-0.12777634943502392
same_all_context,same_full_c,2020,77,Northwestern,10-20,16.985715573710955,0.7081123436506352,-0.6474134146671195
same_all_context,same_full_c,2020,8,Arkansas,5-10,6.096005813842794,0.2504265253293414,-0.11073500184739604
same_all_context,same_full_c,2020,84,Indiana,5-10,5.1869650691736595,0.20809425716321456,-0.16627372110988148
same_all_context,same_full_c,2020,87,Notre Dame,5-10,5.144478161258576,0.34733143718335935,-0.1119790471682367
same_all_context,same_full_c,2020,9,Arizona State,0-5,1.3441740768900416,0.07529192509464999,-0.036773342175735024
same_all_context,same_full_c,2020,96,Kentucky,5-10,8.074619255146096,0.34117759653479507,0.007750986360195888
same_all_context,same_full_c,2020,97,Louisville,0-5,4.778812361890495,0.18794792196977883,0.29028301142201673
same_all_context,same_full_c,2020,98,Western Kentucky,5-10,8.340113591111972,0.3334565939035019,-0.2280774048204437
same_all_context,same_full_c,2020,99,LSU,0-5,1.8563366215921757,0.40165941783798687,-0.6353669786882774
same_all_context,same_full_c,2021,103,Boston College,0-5,3.1813928800411517,0.11819343042148711,0.04298937123498359
same_all_context,same_full_c,2021,12,Arizona,5-10,6.577986195621136,0.27177486017238184,-0.20949828952389726
same_all_context,same_full_c,2021,120,Maryland,5-10,8.813580209667428,0.34581067713854696,-0.11889930131787274
same_all_context,same_full_c,2021,127,Michigan State,5-10,5.629325311459361,0.2284500466384343,0.5130892755363217
same_all_context,same_full_c,2021,130,Michigan,5-10,9.537417183676524,0.4004794343253951,-0.4065690809682385
same_all_context,same_full_c,2021,135,Minnesota,5-10,7.321983440204548,0.29635690117306057,-0.18723984950444805
same_all_context,same_full_c,2021,142,Missouri,0-5,3.3084577611545782,0.15572050967397788,-0.13000384099551887
same_all_context,same_full_c,2021,145,Ole Miss,5-10,9.951565130608678,0.41496565020864395,-0.3800332184311719
same_all_context,same_full_c,2021,151,East Carolina,10-20,15.242334785671588,0.6289737335758834,-0.23895359418416806
same_all_context,same_full_c,2021,152,NC State,5-10,7.910580709822263,0.3090541515870635,-0.2308344406420284
same_all_context,same_full_c,2021,153,North Carolina,5-10,6.740627308750959,0.2889515426032522,0.14933074106630695
same_all_context,same_full_c,2021,154,Wake Forest,10-20,12.779086218524675,0.5154961727073083,-0.43275388564256634
same_all_context,same_full_c,2021,158,Nebraska,0-5,3.392644239875068,0.12916909730246168,0.028942083169823718
same_all_context,same_full_c,2021,164,Rutgers,10-20,14.136858285600702,0.5598187929916989,0.10973777668173845
same_all_context,same_full_c,2021,167,New Mexico,5-10,8.886434495388926,0.43153584427682723,0.3506467392307
same_all_context,same_full_c,2021,183,Syracuse,10-20,10.669536163206388,0.47963905782962696,-0.14930904903954278
same_all_context,same_full_c,2021,189,Bowling Green,5-10,6.171139023952392,0.435148599883596,0.0016818450016460318
same_all_context,same_full_c,2021,193,Miami (OH),10-20,15.761654648280505,0.6587549679102357,0.14068301660804394
same_all_context,same_full_c,2021,194,Ohio State,0-5,0.7644437706280014,0.06543071354399599,-0.05185924553934251
same_all_context,same_full_c,2021,195,Ohio,0-5,1.2588048325971641,0.05905516833848326,0.207174415462287
same_all_context,same_full_c,2021,197,Oklahoma State,0-5,1.0297368971690695,0.028964030483375813,0.04451903093966081
same_all_context,same_full_c,2021,2,Auburn,5-10,6.450371784816429,0.3492272229479718,-0.1736367534779628
same_all_context,same_full_c,2021,2005,Air Force,10-20,12.825836702694218,0.5261010938876459,-0.2527115202871215
same_all_context,same_full_c,2021,202,Tulsa,0-5,0.29569828986883806,0.01537633254352222,-0.02737109078330846
same_all_context,same_full_c,2021,2026,App State,10-20,11.65635955139323,0.5192137562474672,0.0025415595403517344
same_all_context,same_full_c,2021,2032,Arkansas State,0-5,1.8662576775500384,0.06309549710558626,0.02568189608279603
same_all_context,same_full_c,2021,204,Oregon State,5-10,7.749778810789657,0.309309279343006,-0.06722726031924431
same_all_context,same_full_c,2021,2050,Ball State,5-10,6.229151031390224,0.2568647488883528,0.19933723715737095
same_all_context,same_full_c,2021,2084,Buffalo,10-20,12.942121264693228,0.5392787130181635,-0.4618400182112046
same_all_context,same_full_c,2021,21,San Diego State,0-5,3.950306224330788,0.15660807566030743,-0.10855393297630833
same_all_context,same_full_c,2021,2116,UCF,5-10,9.959058901951138,0.42410202704629196,-0.05556772514285768
same_all_context,same_full_c,2021,2117,Central Michigan,5-10,7.502378364695403,0.3123242358968591,-0.10676863626820321
same_all_context,same_full_c,2021,213,Penn State,10-20,11.658472766494246,0.5684985300913548,-0.030831165687676965
same_all_context,same_full_c,2021,2132,Cincinnati,0-5,1.3200402427228006,0.03501147146966899,0.015452501577731592
same_all_context,same_full_c,2021,2199,Eastern Michigan,10-20,17.44609168692395,0.7974826208662866,-0.017622680459596474
same_all_context,same_full_c,2021,221,Pittsburgh,5-10,8.519184946276006,0.3447179124919034,-0.2994776016632201
same_all_context,same_full_c,2021,2226,Florida Atlantic,10-20,16.28381206825057,0.697784220636099,0.30027511311937793
same_all_context,same_full_c,2021,2247,Georgia State,20+,21.52812178467618,0.913881009142032,-0.17871202047673673
same_all_context,same_full_c,2021,228,Clemson,0-5,1.6739930965971297,0.0755248102848669,-0.03913784882642446
same_all_context,same_full_c,2021,2294,Iowa,5-10,8.041104993739808,0.4573424055051334,0.02162309532959039
same_all_context,same_full_c,2021,23,San José State,0-5,3.733204071660495,0.1521110587573779,0.11572329869717013
same_all_context,same_full_c,2021,2305,Kansas,5-10,9.433346363622675,0.46702846776551,0.16068206693304266
same_all_context,same_full_c,2021,2306,Kansas State,0-5,3.147266015616694,0.12094710467480912,-0.08313035160108928
same_all_context,same_full_c,2021,2309,Kent State,10-20,14.45718309086297,0.6174825072541248,0.1480429080630845
same_all_context,same_full_c,2021,2335,Liberty,0-5,4.019259120469329,0.15789430516333114,-0.013314705216003198
same_all_context,same_full_c,2021,235,Memphis,5-10,8.664557918754838,0.3577282766942094,-0.11889638944900138
same_all_context,same_full_c,2021,238,Vanderbilt,10-20,15.872993424424692,0.7560399777049706,0.5874068187976245
same_all_context,same_full_c,2021,239,Baylor,0-5,1.3920955056631286,0.05263010884642608,0.10496749280576267
same_all_context,same_full_c,2021,2393,Middle Tennessee,10-20,10.486812151348332,0.4936006466528935,-0.12478173083077948
same_all_context,same_full_c,2021,24,Stanford,0-5,4.120050951136527,0.20035886916835388,-0.1460728372069795
same_all_context,same_full_c,2021,242,Rice,0-5,1.8030550990742427,0.07748742392010888,-0.04326425635800035
same_all_context,same_full_c,2021,2426,Navy,0-5,1.1730750557623963,0.04527943010247676,-0.025726848290749338
same_all_context,same_full_c,2021,2429,Charlotte,10-20,11.626792739788272,0.6300707554967477,0.1559507893214791
same_all_context,same_full_c,2021,2433,UL Monroe,5-10,7.694840490041116,0.6035722172337878,-0.23751946553413994
same_all_context,same_full_c,2021,2439,UNLV,5-10,6.33934067109702,0.4266164548003337,-0.07338987346162273
same_all_context,same_full_c,2021,245,Texas A&M,5-10,7.822171562702197,0.5852455148893632,0.3572249089242856
same_all_context,same_full_c,2021,2459,Northern Illinois,0-5,4.2618278442509165,0.16842276546207635,0.06639145524335266
same_all_context,same_full_c,2021,248,Houston,5-10,5.276374532019361,0.20625665461016315,0.303807480494517
same_all_context,same_full_c,2021,249,North Texas,0-5,2.2885408830281335,0.1684105627633099,-0.11412312782717748
same_all_context,same_full_c,2021,25,California,10-20,13.8845479960383,0.5633062633812792,0.3226289227128696
same_all_context,same_full_c,2021,2509,Purdue,10-20,13.790721750320152,0.5494707995779746,-0.5261588409260112
same_all_context,same_full_c,2021,251,Texas,0-5,3.1960905482820543,0.2314338910926257,-0.19615679978570455
same_all_context,same_full_c,2021,252,BYU,10-20,10.442887754077198,0.5475328321780675,-0.04760272451313696
same_all_context,same_full_c,2021,254,Utah,0-5,1.5189649965756757,0.04687670208839201,-0.043025348554161624
same_all_context,same_full_c,2021,2572,Southern Miss,5-10,6.451148888791607,0.28557680812720987,-0.24371042256852515
same_all_context,same_full_c,2021,2579,South Carolina,0-5,0.1951796057913242,0.0081252544714908,-0.0588791871303771
same_all_context,same_full_c,2021,26,UCLA,10-20,10.68612370066127,0.4337056606941498,-0.14700785548067508
same_all_context,same_full_c,2021,2633,Tennessee,0-5,1.6622545227739352,0.0723544820377735,-0.00047792060905926803
same_all_context,same_full_c,2021,2636,UTSA,10-20,14.151972024159207,0.5969429218832827,-0.5875435919531862
same_all_context,same_full_c,2021,2638,UTEP,10-20,10.049013576244903,0.6357147486184311,-0.3634634562911865
same_all_context,same_full_c,2021,2649,Toledo,5-10,6.469884182504494,0.2554359598226912,0.08029722272983442
same_all_context,same_full_c,2021,2655,Tulane,10-20,16.951799578815788,0.7094819162075086,0.4752858411369214
same_all_context,same_full_c,2021,2711,Western Michigan,5-10,7.5463684650775775,0.3061257308246291,-0.05757331228268292
same_all_context,same_full_c,2021,275,Wisconsin,5-10,5.181501461395467,0.26281816681341597,-0.122496223287758
same_all_context,same_full_c,2021,2751,Wyoming,10-20,10.539598311580349,0.4439252093762338,-0.026496374052877414
same_all_context,same_full_c,2021,276,Marshall,5-10,6.191335778510037,0.24990968292233726,-0.0920269743908575
same_all_context,same_full_c,2021,277,West Virginia,0-5,1.8789549496434503,0.058684191611048986,0.0058562690695600494
same_all_context,same_full_c,2021,324,Coastal Carolina,0-5,2.1546867716262383,0.07725191369688478,-0.046851984073819075
same_all_context,same_full_c,2021,326,Texas State,0-5,2.2778895631765153,0.17242334287306282,-0.028769681182283513
same_all_context,same_full_c,2021,328,Utah State,5-10,6.436064012701451,0.27039433741074426,0.5187317469148303
same_all_context,same_full_c,2021,333,Alabama,0-5,0.610599395785481,0.10198851308891932,-0.0818002937369835
same_all_context,same_full_c,2021,344,Mississippi State,0-5,0.09824403962950612,0.010495226033818195,-0.07396742991044114
same_all_context,same_full_c,2021,349,Army,10-20,14.676576689525277,0.5956671076082188,-0.26106447817697553
same_all_context,same_full_c,2021,356,Illinois,5-10,9.9093557324517,0.42210866100091177,-0.14970088077155452
same_all_context,same_full_c,2021,38,Colorado,5-10,6.813659763881752,0.27183574131378774,0.24343797184322113
same_all_context,same_full_c,2021,52,Florida State,5-10,8.94737805121003,0.3496988728412767,0.14107637840420129
same_all_context,same_full_c,2021,58,South Florida,5-10,7.959578983939139,0.37011170632594614,0.21994848987863413
same_all_context,same_full_c,2021,59,Georgia Tech,5-10,5.370553522798531,0.21031513386999107,0.1232494258469492
same_all_context,same_full_c,2021,61,Georgia,5-10,8.781597296915976,1.0201864070357023,-1.4221945736590396
same_all_context,same_full_c,2021,66,Iowa State,5-10,7.841510913777313,0.37359253569319284,-0.031858375130267014
same_all_context,same_full_c,2021,68,Boise State,0-5,4.213050373432182,0.23412396840555094,-0.08978347817987409
same_all_context,same_full_c,2021,77,Northwestern,10-20,11.095618517709205,0.5155770709302183,-0.6287144840182481
same_all_context,same_full_c,2021,8,Arkansas,0-5,0.4929183219210671,0.02240588345773531,0.06968582194854456
same_all_context,same_full_c,2021,84,Indiana,10-20,10.889515952077446,0.4754517642659367,0.6675895809493619
same_all_context,same_full_c,2021,9,Arizona State,10-20,10.591705602237859,0.4569328256500159,0.08276127599475647
same_all_context,same_full_c,2021,96,Kentucky,0-5,0.09428964624532199,0.010340337132740851,0.004289419473326284
same_all_context,same_full_c,2021,97,Louisville,0-5,1.092177843816863,0.04168803434998361,-0.02325999471405016
same_all_context,same_full_c,2021,98,Western Kentucky,5-10,9.882381215751892,0.46235696521514047,0.5315389782763269
same_all_context,same_full_c,2022,103,Boston College,0-5,1.3565715174547393,0.055050131655768594,-0.023670738682504577
same_all_context,same_full_c,2022,113,Massachusetts,5-10,6.788823203423846,0.8119026682170278,1.1160000796393392
same_all_context,same_full_c,2022,12,Arizona,0-5,0.6181047406930844,0.007005636095918311,-0.025854917541602518
same_all_context,same_full_c,2022,120,Maryland,5-10,9.051939002645405,0.3575210684492789,-0.20160201583599413
same_all_context,same_full_c,2022,127,Michigan State,0-5,1.2448469495269379,0.10176509366585895,-0.07008735354971218
same_all_context,same_full_c,2022,130,Michigan,5-10,7.093159348447905,0.6040130579369185,-0.5924874883898554
same_all_context,same_full_c,2022,135,Minnesota,5-10,7.599929538978593,0.31601885268840424,-0.13282911210054582
same_all_context,same_full_c,2022,142,Missouri,5-10,9.32631194588302,0.3712732000706302,-0.04026898859656303
same_all_context,same_full_c,2022,145,Ole Miss,10-20,16.729804341835127,0.7474780079238313,0.2442408464509347
same_all_context,same_full_c,2022,150,Duke,0-5,3.7369650409506505,0.15172824857325495,0.31816688612697597
same_all_context,same_full_c,2022,151,East Carolina,0-5,3.2485380147272167,0.130944733134702,-0.0621905559470699
same_all_context,same_full_c,2022,152,NC State,5-10,7.662326301557627,0.3385876937018868,0.02552635795485525
same_all_context,same_full_c,2022,153,North Carolina,5-10,8.762233771856671,0.35048693870606484,-0.11038382880915609
same_all_context,same_full_c,2022,154,Wake Forest,0-5,4.462947384858133,0.17887325316012193,-0.0674741660665017
same_all_context,same_full_c,2022,164,Rutgers,0-5,4.668024720467116,0.18475715061629666,0.10771872031152796
same_all_context,same_full_c,2022,166,New Mexico State,0-5,2.455983138276892,0.19284846265236633,0.08061121082879019
same_all_context,same_full_c,2022,167,New Mexico,5-10,5.342457125313359,0.2877821081268819,-0.3563244163505246
same_all_context,same_full_c,2022,183,Syracuse,5-10,5.947005184721689,0.23782865112643892,-0.15771544198037546
same_all_context,same_full_c,2022,189,Bowling Green,10-20,13.364351332872559,0.6316283355194883,0.122769716041776
same_all_context,same_full_c,2022,193,Miami (OH),5-10,6.525654935610561,0.27542544840648064,0.1507993173183353
same_all_context,same_full_c,2022,194,Ohio State,0-5,1.8736479670735102,0.19431023512052192,-0.11877817601166019
same_all_context,same_full_c,2022,195,Ohio,10-20,17.32575128033723,0.9363736637220204,0.9998410679689727
same_all_context,same_full_c,2022,197,Oklahoma State,5-10,7.615345620826977,0.6733034481647682,1.1754210520211918
same_all_context,same_full_c,2022,2005,Air Force,0-5,2.63070760150606,0.09125227498490529,-0.06559251401310284
same_all_context,same_full_c,2022,2006,Akron,0-5,4.628885636681829,0.4746968573710433,-0.13486118554465154
same_all_context,same_full_c,2022,201,Oklahoma,5-10,7.230129944080854,0.5950177930232534,-0.6176391217122532
same_all_context,same_full_c,2022,2026,App State,20+,20.96922178810282,0.879110498168174,-0.5848232427494757
same_all_context,same_full_c,2022,2032,Arkansas State,10-20,10.16771752869613,0.5502384104340983,-0.25788698525280074
same_all_context,same_full_c,2022,204,Oregon State,0-5,1.3033272369876414,0.057091760830893235,0.15899626013778168
same_all_context,same_full_c,2022,2050,Ball State,0-5,4.97740729140078,0.2097131703725973,-0.101313254182962
same_all_context,same_full_c,2022,2084,Buffalo,5-10,6.516689186847785,0.3153505763382525,0.08786981328373678
same_all_context,same_full_c,2022,21,San Diego State,10-20,15.25130708922537,0.6349848112533749,-0.3874897142538023
same_all_context,same_full_c,2022,2116,UCF,5-10,5.980445141646953,0.24741107096636272,0.021264947784296773
same_all_context,same_full_c,2022,2117,Central Michigan,0-5,2.568568064626561,0.09927720467797466,-0.07018058090093238
same_all_context,same_full_c,2022,213,Penn State,10-20,11.685484692184414,0.6217332296633276,-0.5581933301998308
same_all_context,same_full_c,2022,218,Temple,0-5,2.4354239037092356,0.08566642615431763,-0.07755707362996045
same_all_context,same_full_c,2022,2199,Eastern Michigan,0-5,1.1677093839436452,0.07448056600747521,-0.05415414682200659
same_all_context,same_full_c,2022,221,Pittsburgh,10-20,13.97718319857838,0.6342810387020203,0.09951119180395729
same_all_context,same_full_c,2022,2247,Georgia State,5-10,7.86169825907885,0.33714356959904784,0.08377096758484903
same_all_context,same_full_c,2022,228,Clemson,5-10,5.573257624534216,0.397673179919404,-0.059506097177712824
same_all_context,same_full_c,2022,2294,Iowa,10-20,13.487139261021273,0.7969716864637346,0.3589469629401494
same_all_context,same_full_c,2022,23,San José State,0-5,1.6952221139452774,0.08280639701948866,-0.03289467115675304
same_all_context,same_full_c,2022,2305,Kansas,0-5,0.07005771984086095,0.01970894335216178,0.00983867801282301
same_all_context,same_full_c,2022,2306,Kansas State,5-10,8.46413564792585,0.37677047401525954,0.5479494417697719
same_all_context,same_full_c,2022,2348,Louisiana Tech,10-20,11.976152061467602,0.5382999785062509,-0.4558427663071565
same_all_context,same_full_c,2022,235,Memphis,0-5,0.16511406492662672,0.002120937163981179,-0.07350846223349095
same_all_context,same_full_c,2022,238,Vanderbilt,5-10,5.2838982892035204,0.25853126632064327,-0.17345167762775482
same_all_context,same_full_c,2022,239,Baylor,10-20,17.02128022583191,0.8547321417028398,-0.44960750859768517
same_all_context,same_full_c,2022,2390,Miami,0-5,2.9663413512465695,0.11720438947846179,0.15283889140747764
same_all_context,same_full_c,2022,2393,Middle Tennessee,10-20,12.05884647067866,0.49492015420302193,0.019904319230642287
same_all_context,same_full_c,2022,242,Rice,5-10,5.840116606704939,0.2945863316656121,-0.07606053441425731
same_all_context,same_full_c,2022,2433,UL Monroe,0-5,3.8977398363085314,0.1662984277628985,-0.08504301578661044
same_all_context,same_full_c,2022,2440,Nevada,20+,31.196576431279688,1.2907996609591028,-2.2176714503746924
same_all_context,same_full_c,2022,245,Texas A&M,10-20,13.950354508897647,0.8174962507759287,0.9537827014095903
same_all_context,same_full_c,2022,2459,Northern Illinois,0-5,1.5188946877054832,0.06185949896145618,0.2812767089384085
same_all_context,same_full_c,2022,248,Houston,0-5,1.647246841354189,0.0844528272872026,-0.06669960294521182
same_all_context,same_full_c,2022,2483,Oregon,10-20,13.981634874169483,0.7083680362335607,0.5226416733222918
same_all_context,same_full_c,2022,25,California,10-20,14.829940663043189,0.580083393956682,-0.18344866595317555
same_all_context,same_full_c,2022,251,Texas,5-10,7.12211266946532,0.3355166408921193,-0.190965552289299
same_all_context,same_full_c,2022,252,BYU,0-5,3.099590200671571,0.15561097916865752,-0.09786626617638206
same_all_context,same_full_c,2022,254,Utah,10-20,10.552769188369666,0.6338689289362454,-0.20094176328682511
same_all_context,same_full_c,2022,2567,SMU,5-10,5.693299794989656,0.22802431470765697,-0.019766772807809474
same_all_context,same_full_c,2022,2572,Southern Miss,0-5,2.892174166383782,0.16761848194445417,-0.11564217964525358
same_all_context,same_full_c,2022,2579,South Carolina,5-10,5.488664222664909,0.21015272751234115,-0.1347268180382546
same_all_context,same_full_c,2022,258,Virginia,0-5,0.4513390366644856,0.011357790355357555,0.023013248707398404
same_all_context,same_full_c,2022,259,Virginia Tech,20+,20.279436380207677,0.7930477467209854,-0.9136266931793466
same_all_context,same_full_c,2022,26,UCLA,0-5,4.719854897698369,0.20599665159363523,0.0885057801324578
same_all_context,same_full_c,2022,2628,TCU,0-5,0.6973973125252826,0.016882183345872326,0.1506250702689096
same_all_context,same_full_c,2022,2633,Tennessee,5-10,8.778218142698691,0.3712634733687493,-0.42802645407277673
same_all_context,same_full_c,2022,2636,UTSA,5-10,8.870986127447303,0.35657397756722686,-0.17602303099334193
same_all_context,same_full_c,2022,2638,UTEP,0-5,1.6341087485476038,0.07695541647952653,-0.020216540176322795
same_all_context,same_full_c,2022,264,Washington,0-5,3.0243035341084266,0.11680545547487046,-0.03218625370583261
same_all_context,same_full_c,2022,2641,Texas Tech,10-20,10.082798174361258,0.4090496958386659,0.27315659107736057
same_all_context,same_full_c,2022,2649,Toledo,0-5,3.4923057018664707,0.136173739670323,-0.02132110696342071
same_all_context,same_full_c,2022,265,Washington State,10-20,18.575626028817766,0.7345482537403296,0.3593005951534005
same_all_context,same_full_c,2022,2653,Troy,5-10,9.345219859814648,0.39775187202795637,0.695143829956324
same_all_context,same_full_c,2022,2655,Tulane,10-20,13.655990091882614,0.6128360579994383,-0.742258688136272
same_all_context,same_full_c,2022,2751,Wyoming,10-20,11.835709722972112,0.48022278330493073,-0.08647763752759641
same_all_context,same_full_c,2022,276,Marshall,5-10,7.413384869813029,0.29325197992557045,0.08476255920330011
same_all_context,same_full_c,2022,277,West Virginia,10-20,16.92725968180782,0.6815919779378794,-0.23928779161851566
same_all_context,same_full_c,2022,278,Fresno State,0-5,0.5765483879487903,0.028220461825611165,-0.02051212776627498
same_all_context,same_full_c,2022,290,Georgia Southern,0-5,2.5332958164536166,0.09517493880571937,-0.04150023231780153
same_all_context,same_full_c,2022,30,USC,20+,27.543281020735712,1.1011474863191049,1.7195509654433296
same_all_context,same_full_c,2022,309,Louisiana,10-20,15.761911841201453,0.6674386274349732,-0.30744172674825876
same_all_context,same_full_c,2022,328,Utah State,10-20,13.549847745483788,0.5357424977561778,-0.3597734555086678
same_all_context,same_full_c,2022,333,Alabama,0-5,2.951130675214262,0.6750505094026598,0.10514208283908477
same_all_context,same_full_c,2022,349,Army,0-5,4.05406891217153,0.16223910921001647,-0.05162416167530637
same_all_context,same_full_c,2022,356,Illinois,0-5,2.15558016499989,0.08049422314255208,0.12446159504677468
same_all_context,same_full_c,2022,36,Colorado State,5-10,9.211264571821332,0.4092164482092224,-0.3505517671956313
same_all_context,same_full_c,2022,52,Florida State,5-10,6.090777993159648,0.23742054402167878,-0.2318534765212803
same_all_context,same_full_c,2022,57,Florida,10-20,10.541810013263401,0.4976272751013334,-0.14069022793800023
same_all_context,same_full_c,2022,6,South Alabama,5-10,7.734494662600184,0.39099738084370816,0.5177025068854446
same_all_context,same_full_c,2022,61,Georgia,0-5,2.9996977070253084,0.6381748276150296,-0.6549374167634132
same_all_context,same_full_c,2022,62,Hawai'i,20+,25.83058646638031,1.1724010599289927,-1.4308272998315306
same_all_context,same_full_c,2022,66,Iowa State,0-5,4.568226257457397,0.2145582418063009,-0.11566397723176358
same_all_context,same_full_c,2022,68,Boise State,10-20,14.52882977965151,0.6767487694140881,-0.270847916544966
same_all_context,same_full_c,2022,8,Arkansas,0-5,1.6347381509386523,0.06688300149325221,-0.014008177078671302
same_all_context,same_full_c,2022,84,Indiana,5-10,5.620321084774929,0.2252210453695035,-0.048031857752484974
same_all_context,same_full_c,2022,87,Notre Dame,0-5,1.4599715828643411,0.1525878857955334,-0.09839283187862558
same_all_context,same_full_c,2022,96,Kentucky,5-10,7.198157204159607,0.30377036033833615,-0.020855978405082354
same_all_context,same_full_c,2022,98,Western Kentucky,10-20,16.454503894198822,0.6618491900145546,0.18180467037518344
same_all_context,same_full_c,2022,99,LSU,0-5,4.595416646551993,0.30298826173045423,0.20537852748878738
same_all_context,same_full_c,2023,113,Massachusetts,0-5,2.6553658926402477,0.4429824434169136,-0.21697583665055165
