id,season,week,seasonType,startDate,completed,neutralSite,conferenceGame,homeId,homeTeam,homeClassification,homeConference,homePoints,awayId,awayTeam,awayClassification,awayConference,awayPoints
401856634,2026,1,regular,2026-09-05T16:00:00.000Z,True,False,False,333,Alabama,fbs,SEC,48,151,East Carolina,fbs,American Athletic,10
401856635,2026,1,regular,2026-09-05T20:15:00.000Z,True,False,False,8,Arkansas,fbs,SEC,31,2453,North Alabama,fcs,UAC,14
401856636,2026,1,regular,2026-09-05T19:30:00.000Z,True,True,False,2,Auburn,fbs,SEC,17,239,Baylor,fbs,Big 12,16
401856637,2026,1,regular,2026-09-05T23:45:00.000Z,True,False,False,57,Florida,fbs,SEC,66,2226,Florida Atlantic,fbs,American Athletic,21
401856658,2026,1,regular,2026-09-05T19:00:00.000Z,True,False,False,61,Georgia,fbs,SEC,63,2634,Tennessee State,fcs,OVC,3
401856659,2026,1,regular,2026-09-05T17:00:00.000Z,True,False,False,96,Kentucky,fbs,SEC,45,2754,Youngstown State,fcs,MVFC,13
401856660,2026,1,regular,2026-09-05T23:30:00.000Z,True,False,False,99,LSU,fbs,SEC,51,228,Clemson,fbs,ACC,10
401856661,2026,1,regular,2026-09-06T23:30:00.000Z,True,True,False,145,Ole Miss,fbs,SEC,41,97,Louisville,fbs,ACC,38
401856662,2026,1,regular,2026-09-05T23:30:00.000Z,True,False,False,344,Mississippi State,fbs,SEC,62,2433,UL Monroe,fbs,Sun Belt,13
401856663,2026,1,regular,2026-09-04T00:00:00.000Z,True,False,False,142,Missouri,fbs,SEC,54,2029,Arkansas-Pine Bluff,fcs,SWAC,14
401856664,2026,1,regular,2026-09-05T00:00:00.000Z,True,False,False,201,Oklahoma,fbs,SEC,51,2638,UTEP,fbs,Mountain West,0
401856665,2026,1,regular,2026-09-05T16:45:00.000Z,True,False,False,2579,South Carolina,fbs,SEC,57,2309,Kent State,fbs,Mid-American,0
401856666,2026,1,regular,2026-09-05T19:30:00.000Z,True,False,False,2633,Tennessee,fbs,SEC,56,231,Furman,fcs,Southern,9
401856667,2026,1,regular,2026-09-05T19:30:00.000Z,True,False,False,251,Texas,fbs,SEC,59,326,Texas State,fbs,Pac-12,7
401856668,2026,1,regular,2026-09-05T23:00:00.000Z,True,False,False,245,Texas A&M,fbs,SEC,50,2623,Missouri State,fbs,Conference USA,0
401856669,2026,1,regular,2026-09-05T23:00:00.000Z,True,False,False,238,Vanderbilt,fbs,SEC,28,2046,Austin Peay,fcs,UAC,9
401856670,2026,2,regular,2026-09-13T02:15:00.000Z,True,False,False,254,Utah,fbs,Big 12,43,8,Arkansas,fbs,SEC,10
401856671,2026,2,regular,2026-09-12T23:45:00.000Z,True,False,False,2,Auburn,fbs,SEC,43,2572,Southern Miss,fbs,Sun Belt,8
401856672,2026,2,regular,2026-09-12T21:30:00.000Z,True,False,False,57,Florida,fbs,SEC,52,2097,Campbell,fcs,Coastal Athletic,3
401856673,2026,2,regular,2026-09-12T16:45:00.000Z,True,False,False,61,Georgia,fbs,SEC,70,98,Western Kentucky,fbs,Conference USA,20
401856674,2026,2,regular,2026-09-12T19:30:00.000Z,True,False,True,96,Kentucky,fbs,SEC,17,333,Alabama,fbs,SEC,45
401856676,2026,2,regular,2026-09-12T23:45:00.000Z,True,False,False,145,Ole Miss,fbs,SEC,41,2429,Charlotte,fbs,American Athletic,9
401856677,2026,2,regular,2026-09-12T19:30:00.000Z,True,False,False,135,Minnesota,fbs,Big Ten,13,344,Mississippi State,fbs,SEC,38
401856678,2026,2,regular,2026-09-12T00:00:00.000Z,True,False,False,2305,Kansas,fbs,Big 12,21,142,Missouri,fbs,SEC,38
401856679,2026,2,regular,2026-09-12T16:00:00.000Z,True,False,False,130,Michigan,fbs,Big Ten,17,201,Oklahoma,fbs,SEC,10
401856680,2026,2,regular,2026-09-12T23:00:00.000Z,True,False,False,2579,South Carolina,fbs,SEC,45,119,Towson,fcs,Coastal Athletic,9
401856681,2026,2,regular,2026-09-12T23:00:00.000Z,True,False,False,59,Georgia Tech,fbs,ACC,24,2633,Tennessee,fbs,SEC,45
401856682,2026,2,regular,2026-09-12T23:30:00.000Z,True,False,False,251,Texas,fbs,SEC,24,194,Ohio State,fbs,Big Ten,23
401856683,2026,2,regular,2026-09-12T16:00:00.000Z,True,False,False,245,Texas A&M,fbs,SEC,48,9,Arizona State,fbs,Big 12,20
401856684,2026,2,regular,2026-09-12T20:15:00.000Z,True,False,False,238,Vanderbilt,fbs,SEC,35,48,Delaware,fbs,Conference USA,26
401856685,2026,3,regular,2026-09-19T19:30:00.000Z,True,False,False,333,Alabama,fbs,SEC,50,52,Florida State,fbs,ACC,36
401856686,2026,3,regular,2026-09-19T16:00:00.000Z,True,False,True,8,Arkansas,fbs,SEC,17,61,Georgia,fbs,SEC,45
401856687,2026,3,regular,2026-09-19T23:00:00.000Z,True,False,True,2,Auburn,fbs,SEC,39,57,Florida,fbs,SEC,44
401856688,2026,3,regular,2026-09-19T23:30:00.000Z,True,False,True,145,Ole Miss,fbs,SEC,32,99,LSU,fbs,SEC,24
401856689,2026,3,regular,2026-09-19T23:00:00.000Z,True,False,False,142,Missouri,fbs,SEC,27,2653,Troy,fbs,Sun Belt,17
401856690,2026,3,regular,2026-09-19T23:30:00.000Z,True,False,False,201,Oklahoma,fbs,SEC,14,167,New Mexico,fbs,Mountain West,6
401856691,2026,3,regular,2026-09-19T20:15:00.000Z,True,False,True,2579,South Carolina,fbs,SEC,34,344,Mississippi State,fbs,SEC,41
401856692,2026,3,regular,2026-09-19T23:45:00.000Z,True,False,False,2633,Tennessee,fbs,SEC,42,338,Kennesaw State,fbs,Conference USA,9
401856693,2026,3,regular,2026-09-20T00:00:00.000Z,True,False,False,251,Texas,fbs,SEC,30,2636,UTSA,fbs,American Athletic,6
401856694,2026,3,regular,2026-09-19T19:30:00.000Z,True,False,True,245,Texas A&M,fbs,SEC,21,96,Kentucky,fbs,SEC,31
401856695,2026,3,regular,2026-09-19T16:45:00.000Z,True,False,False,238,Vanderbilt,fbs,SEC,35,152,NC State,fbs,ACC,31
401856766,2026,1,regular,2026-08-29T16:00:00.000Z,True,True,False,2628,TCU,fbs,Big 12,10,153,North Carolina,fbs,ACC,15
401856767,2026,1,regular,2026-09-03T23:00:00.000Z,True,False,False,2116,UCF,fbs,Big 12,73,2065,Bethune-Cookman,fcs,SWAC,6
401856768,2026,1,regular,2026-09-04T01:00:00.000Z,True,False,False,254,Utah,fbs,Big 12,66,70,Idaho,fcs,Big Sky,14
401856769,2026,1,regular,2026-09-05T00:00:00.000Z,True,False,False,2305,Kansas,fbs,Big 12,51,2341,Long Island University,fcs,NEC,6
401856770,2026,1,regular,2026-09-05T23:00:00.000Z,True,False,False,2641,Texas Tech,fbs,Big 12,33,2000,Abilene Christian,fcs,UAC,10
401856771,2026,1,regular,2026-09-05T23:00:00.000Z,True,False,False,2306,Kansas State,fbs,Big 12,71,2447,Nicholls,fcs,Southland,3
401856772,2026,1,regular,2026-09-05T19:45:00.000Z,True,False,False,202,Tulsa,fbs,American Athletic,24,197,Oklahoma State,fbs,Big 12,10
401856773,2026,1,regular,2026-09-06T01:30:00.000Z,True,False,False,12,Arizona,fbs,Big 12,35,2464,Northern Arizona,fcs,Big Sky,7
401856774,2026,1,regular,2026-09-06T02:00:00.000Z,True,False,False,9,Arizona State,fbs,Big 12,70,2415,Morgan State,fcs,MEAC,7
401856775,2026,1,regular,2026-09-06T00:00:00.000Z,True,False,False,252,BYU,fbs,Big 12,63,3101,Utah Tech,fcs,Big Sky,7
401856776,2026,1,regular,2026-09-04T00:00:00.000Z,True,False,False,59,Georgia Tech,fbs,ACC,13,38,Colorado,fbs,Big 12,14
401856777,2026,1,regular,2026-09-05T19:30:00.000Z,True,False,False,2132,Cincinnati,fbs,Big 12,34,103,Boston College,fbs,ACC,15
401856778,2026,1,regular,2026-09-05T16:00:00.000Z,True,False,False,248,Houston,fbs,Big 12,33,204,Oregon State,fbs,Pac-12,20
401856779,2026,1,regular,2026-09-05T17:00:00.000Z,True,False,False,66,Iowa State,fbs,Big 12,38,2546,Southeast Missouri State,fcs,OVC,10
401856780,2026,1,regular,2026-09-05T16:00:00.000Z,True,False,False,277,West Virginia,fbs,Big 12,31,324,Coastal Carolina,fbs,Sun Belt,24
401856781,2026,2,regular,2026-09-12T16:00:00.000Z,True,False,False,2306,Kansas State,fbs,Big 12,34,265,Washington State,fbs,Pac-12,7
401856782,2026,2,regular,2026-09-12T16:00:00.000Z,True,False,False,197,Oklahoma State,fbs,Big 12,39,2483,Oregon,fbs,Big Ten,31
401856783,2026,2,regular,2026-09-12T23:30:00.000Z,True,False,False,204,Oregon State,fbs,Pac-12,24,2641,Texas Tech,fbs,Big 12,35
401856784,2026,2,regular,2026-09-13T00:08:00.000Z,True,False,False,239,Baylor,fbs,Big 12,44,2504,Prairie View A&M,fcs,SWAC,3
401856785,2026,2,regular,2026-09-12T19:30:00.000Z,True,False,False,38,Colorado,fbs,Big 12,52,2692,Weber State,fcs,Big Sky,21
401856786,2026,2,regular,2026-09-12T23:00:00.000Z,True,False,False,2132,Cincinnati,fbs,Big 12,62,2717,Western Carolina,fcs,Southern,10
401856787,2026,2,regular,2026-09-12T23:00:00.000Z,True,False,False,248,Houston,fbs,Big 12,77,2582,Southern,fcs,SWAC,6
401856788,2026,2,regular,2026-09-12T23:30:00.000Z,True,False,False,2294,Iowa,fbs,Big Ten,16,66,Iowa State,fbs,Big 12,13
401856789,2026,2,regular,2026-09-13T00:00:00.000Z,True,False,False,2628,TCU,fbs,Big 12,63,2755,Grambling,fcs,SWAC,7
401856790,2026,2,regular,2026-09-12T19:30:00.000Z,True,False,False,221,Pittsburgh,fbs,ACC,12,2116,UCF,fbs,Big 12,7
401856791,2026,2,regular,2026-09-12T17:00:00.000Z,True,False,False,277,West Virginia,fbs,Big 12,52,2630,UT Martin,fcs,OVC,7
401856792,2026,3,regular,2026-09-19T16:00:00.000Z,True,False,False,2306,Kansas State,fbs,Big 12,31,2655,Tulane,fbs,American Athletic,20
401856793,2026,3,regular,2026-09-20T02:30:00.000Z,True,False,False,12,Arizona,fbs,Big 12,42,2459,Northern Illinois,fbs,Mountain West,17
401856795,2026,3,regular,2026-09-19T23:30:00.000Z,True,False,False,36,Colorado State,fbs,Pac-12,23,252,BYU,fbs,Big 12,41
401856796,2026,3,regular,2026-09-19T23:30:00.000Z,True,False,False,77,Northwestern,fbs,Big Ten,41,38,Colorado,fbs,Big 12,7
401856797,2026,3,regular,2026-09-19T19:30:00.000Z,True,False,False,2132,Cincinnati,fbs,Big 12,35,193,Miami (OH),fbs,Mid-American,31
401856798,2026,3,regular,2026-09-19T16:00:00.000Z,True,False,False,66,Iowa State,fbs,Big 12,55,189,Bowling Green,fbs,Mid-American,7
401856799,2026,3,regular,2026-09-20T00:00:00.000Z,True,False,False,2628,TCU,fbs,Big 12,31,2032,Arkansas State,fbs,Sun Belt,7
401856800,2026,3,regular,2026-09-19T23:00:00.000Z,True,False,False,2116,UCF,fbs,Big 12,44,2247,Georgia State,fbs,Sun Belt,30
401856801,2026,3,regular,2026-09-19T19:30:00.000Z,True,False,False,254,Utah,fbs,Big 12,33,328,Utah State,fbs,Pac-12,0
401856802,2026,3,regular,2026-09-19T23:30:00.000Z,True,True,False,258,Virginia,fbs,ACC,27,277,West Virginia,fbs,Big 12,38
401856803,2026,3,regular,2026-09-19T23:00:00.000Z,True,False,False,197,Oklahoma State,fbs,Big 12,59,93,Murray State,fcs,MVFC,0
401856810,2026,2,regular,2026-09-12T19:30:00.000Z,True,False,True,252,BYU,fbs,Big 12,28,12,Arizona,fbs,Big 12,17
401856811,2026,3,regular,2026-09-19T00:00:00.000Z,True,False,True,2641,Texas Tech,fbs,Big 12,28,248,Houston,fbs,Big 12,26
401856812,2026,3,regular,2026-09-19T16:00:00.000Z,True,True,True,2305,Kansas,fbs,Big 12,17,9,Arizona State,fbs,Big 12,24
401858201,2026,1,regular,2026-08-29T23:00:00.000Z,True,False,False,24,Stanford,fbs,ACC,37,62,Hawai'i,fbs,Mountain West,27
401858202,2026,1,regular,2026-08-29T19:30:00.000Z,True,False,True,258,Virginia,fbs,ACC,34,152,NC State,fbs,ACC,8
401858204,2026,1,regular,2026-09-03T23:00:00.000Z,True,False,False,154,Wake Forest,fbs,ACC,38,2006,Akron,fbs,Mid-American,16
401858206,2026,1,regular,2026-09-05T01:00:00.000Z,True,False,True,24,Stanford,fbs,ACC,6,2390,Miami,fbs,ACC,45
401858207,2026,1,regular,2026-09-05T16:30:00.000Z,True,False,False,221,Pittsburgh,fbs,ACC,59,193,Miami (OH),fbs,Mid-American,14
401858208,2026,1,regular,2026-09-05T16:00:00.000Z,True,False,False,183,Syracuse,fbs,ACC,66,160,New Hampshire,fcs,Coastal Athletic,3
401858209,2026,1,regular,2026-09-05T19:30:00.000Z,True,False,False,150,Duke,fbs,ACC,17,2655,Tulane,fbs,American Athletic,3
401858210,2026,1,regular,2026-09-06T02:30:00.000Z,True,False,False,25,California,fbs,ACC,24,26,UCLA,fbs,Big Ten,45
401858211,2026,1,regular,2026-09-05T23:30:00.000Z,True,False,False,259,Virginia Tech,fbs,ACC,73,2678,VMI,fcs,Southern,3
401858212,2026,1,regular,2026-09-07T23:30:00.000Z,True,False,True,52,Florida State,fbs,ACC,24,2567,SMU,fbs,ACC,27
401858213,2026,2,regular,2026-09-11T00:00:00.000Z,True,False,False,2390,Miami,fbs,ACC,77,50,Florida A&M,fcs,SWAC,7
401858214,2026,2,regular,2026-09-11T23:30:00.000Z,True,False,False,103,Boston College,fbs,ACC,28,164,Rutgers,fbs,Big Ten,21
401858215,2026,2,regular,2026-09-11T23:00:00.000Z,True,False,False,97,Louisville,fbs,ACC,59,222,Villanova,fcs,Patriot,13
401858216,2026,2,regular,2026-09-12T19:30:00.000Z,True,False,True,183,Syracuse,fbs,ACC,18,25,California,fbs,ACC,21
401858217,2026,2,regular,2026-09-12T19:30:00.000Z,True,False,False,356,Illinois,fbs,Big Ten,27,150,Duke,fbs,ACC,31
401858218,2026,2,regular,2026-09-12T16:00:00.000Z,True,False,False,153,North Carolina,fbs,ACC,35,2193,East Tennessee State,fcs,Southern,3
401858219,2026,2,regular,2026-09-12T23:30:00.000Z,True,False,False,228,Clemson,fbs,ACC,22,290,Georgia Southern,fbs,Sun Belt,7
401858220,2026,2,regular,2026-09-11T23:00:00.000Z,True,False,False,258,Virginia,fbs,ACC,59,2450,Norfolk State,fcs,MEAC,3
401858221,2026,2,regular,2026-09-12T16:00:00.000Z,True,False,False,259,Virginia Tech,fbs,ACC,44,295,Old Dominion,fbs,Sun Belt,21
401858222,2026,2,regular,2026-09-11T23:00:00.000Z,True,False,False,152,NC State,fbs,ACC,73,257,Richmond,fcs,Patriot,0
401858223,2026,2,regular,2026-09-12T20:00:00.000Z,True,False,False,2567,SMU,fbs,ACC,56,302,UC Davis,fcs,Big Sky,10
401858224,2026,2,regular,2026-09-12T16:00:00.000Z,True,False,False,2509,Purdue,fbs,Big Ten,36,154,Wake Forest,fbs,ACC,38
401858225,2026,3,regular,2026-09-17T23:30:00.000Z,True,False,True,221,Pittsburgh,fbs,ACC,27,183,Syracuse,fbs,ACC,13
401858226,2026,3,regular,2026-09-18T23:30:00.000Z,True,False,True,154,Wake Forest,fbs,ACC,20,2390,Miami,fbs,ACC,33
401858227,2026,3,regular,2026-09-19T18:00:00.000Z,True,False,False,103,Boston College,fbs,ACC,22,311,Maine,fcs,Coastal Athletic,16
401858228,2026,3,regular,2026-09-19T16:00:00.000Z,True,False,False,59,Georgia Tech,fbs,ACC,44,2382,Mercer,fcs,Southern,11
401858229,2026,3,regular,2026-09-19T16:00:00.000Z,True,False,True,228,Clemson,fbs,ACC,28,153,North Carolina,fbs,ACC,20
401858230,2026,3,regular,2026-09-19T19:30:00.000Z,True,False,True,97,Louisville,fbs,ACC,41,2567,SMU,fbs,ACC,31
401858231,2026,3,regular,2026-09-19T20:00:00.000Z,True,False,True,150,Duke,fbs,ACC,35,24,Stanford,fbs,ACC,7
401858232,2026,3,regular,2026-09-19T23:30:00.000Z,True,False,False,120,Maryland,fbs,Big Ten,26,259,Virginia Tech,fbs,ACC,35
401858233,2026,3,regular,2026-09-19T19:30:00.000Z,True,False,False,25,California,fbs,ACC,49,2681,Wagner,fcs,NEC,7
401858234,2026,4,regular,2026-09-26T02:30:00.000Z,True,False,True,25,California,fbs,ACC,10,228,Clemson,fbs,ACC,24
401858422,2026,1,regular,2026-09-04T00:00:00.000Z,True,False,False,135,Minnesota,fbs,Big Ten,59,2197,Eastern Illinois,fcs,OVC,7
401858423,2026,1,regular,2026-09-03T22:00:00.000Z,True,False,False,164,Rutgers,fbs,Big Ten,21,113,Massachusetts,fbs,Mid-American,37
401858424,2026,1,regular,2026-09-04T01:00:00.000Z,True,False,False,356,Illinois,fbs,Big Ten,42,5,UAB,fbs,American Athletic,23
401858425,2026,1,regular,2026-09-05T16:00:00.000Z,True,False,False,84,Indiana,fbs,Big Ten,52,249,North Texas,fbs,American Athletic,16
401858426,2026,1,regular,2026-09-05T20:15:00.000Z,True,False,False,2294,Iowa,fbs,Big Ten,40,2459,Northern Illinois,fbs,Mountain West,0
401858427,2026,1,regular,2026-09-06T00:00:00.000Z,True,False,False,120,Maryland,fbs,Big Ten,62,2261,Hampton,fcs,Coastal Athletic,0
401858428,2026,1,regular,2026-09-05T23:30:00.000Z,True,False,False,130,Michigan,fbs,Big Ten,13,2711,Western Michigan,fbs,Mid-American,12
401858429,2026,1,regular,2026-09-05T00:00:00.000Z,True,False,False,127,Michigan State,fbs,Big Ten,30,2649,Toledo,fbs,Mid-American,20
401858430,2026,1,regular,2026-09-05T16:00:00.000Z,True,False,False,158,Nebraska,fbs,Big Ten,49,195,Ohio,fbs,Mid-American,21
401858431,2026,1,regular,2026-09-06T00:00:00.000Z,True,False,False,77,Northwestern,fbs,Big Ten,34,2571,South Dakota State,fcs,MVFC,18
401858432,2026,1,regular,2026-09-05T16:30:00.000Z,True,False,False,194,Ohio State,fbs,Big Ten,56,2050,Ball State,fbs,Mid-American,3
401858433,2026,1,regular,2026-09-05T19:30:00.000Z,True,False,False,2483,Oregon,fbs,Big Ten,34,68,Boise State,fbs,Pac-12,27
401858434,2026,1,regular,2026-09-05T19:30:00.000Z,True,False,False,213,Penn State,fbs,Big Ten,45,276,Marshall,fbs,Sun Belt,0
401858435,2026,1,regular,2026-09-04T23:00:00.000Z,True,False,False,2509,Purdue,fbs,Big Ten,44,282,Indiana State,fcs,MVFC,19
401858436,2026,1,regular,2026-09-05T01:00:00.000Z,True,False,False,30,USC,fbs,Big Ten,39,278,Fresno State,fbs,Pac-12,0
401858437,2026,1,regular,2026-09-06T20:00:00.000Z,True,False,False,264,Washington,fbs,Big Ten,24,265,Washington State,fbs,Pac-12,10
401858438,2026,1,regular,2026-09-06T23:30:00.000Z,True,True,False,87,Notre Dame,fbs,FBS Independents,41,275,Wisconsin,fbs,Big Ten,13
401858439,2026,2,regular,2026-09-12T16:00:00.000Z,True,False,False,84,Indiana,fbs,Big Ten,55,47,Howard,fcs,MEAC,0
401858440,2026,2,regular,2026-09-12T19:30:00.000Z,True,False,False,127,Michigan State,fbs,Big Ten,35,2199,Eastern Michigan,fbs,Mid-American,7
401858441,2026,2,regular,2026-09-12T23:00:00.000Z,True,False,False,158,Nebraska,fbs,Big Ten,56,189,Bowling Green,fbs,Mid-American,7
401858442,2026,2,regular,2026-09-12T16:00:00.000Z,True,False,False,218,Temple,fbs,American Athletic,9,213,Penn State,fbs,Big Ten,27
401858443,2026,2,regular,2026-09-12T23:15:00.000Z,True,False,False,26,UCLA,fbs,Big Ten,28,21,San Diego State,fbs,Pac-12,10
401858444,2026,2,regular,2026-09-12T19:30:00.000Z,True,False,False,41,UConn,fbs,FBS Independents,14,120,Maryland,fbs,Big Ten,38
401858445,2026,2,regular,2026-09-13T03:00:00.000Z,True,False,False,30,USC,fbs,Big Ten,49,309,Louisiana,fbs,Sun Belt,30
401858446,2026,2,regular,2026-09-12T19:30:00.000Z,True,False,False,264,Washington,fbs,Big Ten,16,328,Utah State,fbs,Pac-12,14
401858447,2026,2,regular,2026-09-12T23:15:00.000Z,True,False,False,275,Wisconsin,fbs,Big Ten,36,2710,Western Illinois,fcs,OVC,9
401858448,2026,3,regular,2026-09-19T18:00:00.000Z,True,False,False,356,Illinois,fbs,Big Ten,48,79,Southern Illinois,fcs,MVFC,10
401858449,2026,3,regular,2026-09-19T20:00:00.000Z,True,False,False,84,Indiana,fbs,Big Ten,38,98,Western Kentucky,fbs,Conference USA,0
401858450,2026,3,regular,2026-09-19T19:30:00.000Z,True,False,False,130,Michigan,fbs,Big Ten,52,2638,UTEP,fbs,Mountain West,17
